LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,County,FAC_SCHTYPE,GRADE_RANGE,SCHOOL_ADDRESS,SCHOOL_CITY,STATE,SCHOOL_ZIP,MAIL_ADDRESS,MAIL_CITY,MAIL_ZIP,PRINCIPAL_FNAME,PRINCIPAL_LNAME,PRINCIPAL_MNAME,EMAIL_ADDRESS,SCHOOL_PHONE,SCHOOL_FAX,MATCH_TYPE
2017-18,Cobb County,VAUGHAN ELEMENTARY SCHOOL,Teachers,Total,51.6,10.3,20,6330197,2019,633,Cobb County,197,VAUGHAN ELEMENTARY SCHOOL,Cobb,E,PK-05,5950 Nichols Rd ,Powder Springs,GA,30127-4219,5950 Nichols Rd ,Powder Springs,30127-4219,Shannon,McGill,,Shannon.McGill@cobbk12.org,678.594.8298,678.594.8300,PERFECT
2017-18,Cobb County,WALTON HIGH SCHOOL,Leaders,Low Poverty,7.0,0.0,0,6330175,2019,633,Cobb County,175,WALTON HIGH SCHOOL,Cobb,H,09-12,1590 Bill Murdock Rd,Marietta,GA,30062-5953,1590 Bill Murdock Rd,Marietta,30062-5953,Catherine,Mallanda,,,770.578.3225,770.578.3227,PERFECT
2017-18,Cobb County,WALTON HIGH SCHOOL,Teachers,Low Poverty,241.7,122.0,50,6330175,2019,633,Cobb County,175,WALTON HIGH SCHOOL,Cobb,H,09-12,1590 Bill Murdock Rd,Marietta,GA,30062-5953,1590 Bill Murdock Rd,Marietta,30062-5953,Catherine,Mallanda,,,770.578.3225,770.578.3227,PERFECT
2017-18,Cobb County,WALTON HIGH SCHOOL,Teachers,Total,241.7,122.0,50,6330175,2019,633,Cobb County,175,WALTON HIGH SCHOOL,Cobb,H,09-12,1590 Bill Murdock Rd,Marietta,GA,30062-5953,1590 Bill Murdock Rd,Marietta,30062-5953,Catherine,Mallanda,,,770.578.3225,770.578.3227,PERFECT
2017-18,Cobb County,WHEELER HIGH SCHOOL,Leaders,Low Poverty,7.3,2.5,34,6331069,2019,633,Cobb County,1069,WHEELER HIGH SCHOOL,Cobb,H,09-12,375 Holt Rd NE,Marietta,GA,30068-3560,375 Holt Rd NE,Marietta,30068-3560,Peter,Giles,,peter.giles@cobbk12.org,770.578.3266,770.578.3268,PERFECT
2017-18,Cobb County,WHEELER HIGH SCHOOL,Teachers,Low Poverty,196.0,116.0,59,6331069,2019,633,Cobb County,1069,WHEELER HIGH SCHOOL,Cobb,H,09-12,375 Holt Rd NE,Marietta,GA,30068-3560,375 Holt Rd NE,Marietta,30068-3560,Peter,Giles,,peter.giles@cobbk12.org,770.578.3266,770.578.3268,PERFECT
2017-18,Cobb County,WHEELER HIGH SCHOOL,Teachers,Total,196.0,116.0,59,6331069,2019,633,Cobb County,1069,WHEELER HIGH SCHOOL,Cobb,H,09-12,375 Holt Rd NE,Marietta,GA,30068-3560,375 Holt Rd NE,Marietta,30068-3560,Peter,Giles,,peter.giles@cobbk12.org,770.578.3266,770.578.3268,PERFECT
2017-18,Coffee County,AMBROSE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6340102,2019,634,Coffee County,102,AMBROSE ELEMENTARY SCHOOL,Coffee,E,PK-05,3753 Vickers Xing,Ambrose,GA,31512-4381,3753 Vickers Xing,Ambrose,31512-4381,Mary,Vickers,,MaVickers@coffee.k12.ga.us,912.359.5500,912.359.5565,PERFECT
2017-18,Coffee County,AMBROSE ELEMENTARY SCHOOL,Teachers,Total,28.5,6.0,21,6340102,2019,634,Coffee County,102,AMBROSE ELEMENTARY SCHOOL,Coffee,E,PK-05,3753 Vickers Xing,Ambrose,GA,31512-4381,3753 Vickers Xing,Ambrose,31512-4381,Mary,Vickers,,MaVickers@coffee.k12.ga.us,912.359.5500,912.359.5565,PERFECT
2017-18,Coffee County,BROXTON-MARY HAYES ELEMENTARY,Leaders,Not Applicable,2.0,1.0,50,6340191,2019,634,Coffee County,191,BROXTON-MARY HAYES ELEMENTARY,Coffee,E,PK-06,102 Little Ave W,Broxton,GA,31519-6012,102 Little Ave W,Broxton,31519-6012,Allyson,Speight,,allyson.speight@coffee.k12.ga.us,912.359.2391,912.359.3968,PERFECT
2017-18,Coffee County,BROXTON-MARY HAYES ELEMENTARY,Teachers,Total,22.6,8.0,35,6340191,2019,634,Coffee County,191,BROXTON-MARY HAYES ELEMENTARY,Coffee,E,PK-06,102 Little Ave W,Broxton,GA,31519-6012,102 Little Ave W,Broxton,31519-6012,Allyson,Speight,,allyson.speight@coffee.k12.ga.us,912.359.2391,912.359.3968,PERFECT
2017-18,Coffee County,COFFEE COUNTY HIGH SCHOOL,Leaders,Not Applicable,3.5,0.0,0,6340195,2019,634,Coffee County,195,COFFEE COUNTY HIGH SCHOOL,Coffee,H,09-12,159 Trojan Way,Douglas,GA,31533-8263,159 Trojan Way,Douglas,31533-8263,Rowland,Cummings,,rowland.cumming@coffee.k12.ga.us,912.384.2094,912.383.4142,PERFECT
2017-18,Coffee County,COFFEE COUNTY HIGH SCHOOL,Teachers,Total,121.6,66.1,54,6340195,2019,634,Coffee County,195,COFFEE COUNTY HIGH SCHOOL,Coffee,H,09-12,159 Trojan Way,Douglas,GA,31533-8263,159 Trojan Way,Douglas,31533-8263,Rowland,Cummings,,rowland.cumming@coffee.k12.ga.us,912.384.2094,912.383.4142,PERFECT
2017-18,Coffee County,COFFEE MIDDLE SCHOOL,Leaders,Not Applicable,6.0,5.0,83,6340108,2019,634,Coffee County,108,COFFEE MIDDLE SCHOOL,Coffee,M,06-08,901 Connector 206 N,Douglas,GA,31533-7150,901 Connector 206 N,Douglas,31533-7150,Sherri ,Berry,Miller,sherri.berry@coffee.k12.ga.us,912.720.1011,,PERFECT
2017-18,Coffee County,COFFEE MIDDLE SCHOOL,Teachers,Total,112.0,50.0,45,6340108,2019,634,Coffee County,108,COFFEE MIDDLE SCHOOL,Coffee,M,06-08,901 Connector 206 N,Douglas,GA,31533-7150,901 Connector 206 N,Douglas,31533-7150,Sherri ,Berry,Miller,sherri.berry@coffee.k12.ga.us,912.720.1011,,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6340282,2019,634,Coffee County,282,EASTSIDE ELEMENTARY SCHOOL,Coffee,E,PK-05,603 McDonald Ave N,Douglas,GA,31533-0537,603 McDonald Ave N,Douglas,31533-0537,Christina,Tucker,,christina.tucker@coffee.k12.ga.us,912.384.3187,912.383.0520,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6382052,2019,638,Coweta County,2052,EASTSIDE ELEMENTARY SCHOOL,Coweta,E,PK-05,1225 Eastside School Rd,Senoia,GA,30276-3232,1225 Eastside School Rd,Senoia,30276-3232,Leigh,Munson,,leigh.munson@cowetaschools.org,770.599.6621,770.599.8530,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6480498,2019,648,Douglas County,498,EASTSIDE ELEMENTARY SCHOOL,Douglas,E,PK-05,8266 Connally Dr,Douglasville,GA,30134-3841,8266 Connally Dr,Douglasville,30134-3841,Tim,Jenkins,,tim.jenkins@douglas.k12.ga.us,770.651.3800,770.651.3803,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6650185,2019,665,Grady County,185,EASTSIDE ELEMENTARY SCHOOL,Grady,E,PK-05,1201 20th St NE,Cairo,GA,39828-3720,1201 20th St NE,Cairo,39828-3720,Chiquila,Wright,,c.wright@grady.k12.ga.us,229.377.8441,229.377.7816,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,7150274,2019,715,Polk County,274,EASTSIDE ELEMENTARY SCHOOL,Polk,E,PK-05,425 Prospect Rd,Rockmart,GA,30153-3530,425 Prospect Rd,Rockmart,30153-3530,Wesley,Cupp,,wcupp@polk.k12.ga.us,770.684.5335,770.684.1335,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,7551052,2019,755,Whitfield County,1052,EASTSIDE ELEMENTARY SCHOOL,Whitfield,E,PK-05,102 Hill Rd,Dalton,GA,30721-6023,102 Hill Rd,Dalton,30721-6023,Ben,Hunt,,ben_hunt@whitfield.k12.ga.us,706.278.3074,706.226.9951,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,6340282,2019,634,Coffee County,282,EASTSIDE ELEMENTARY SCHOOL,Coffee,E,PK-05,603 McDonald Ave N,Douglas,GA,31533-0537,603 McDonald Ave N,Douglas,31533-0537,Christina,Tucker,,christina.tucker@coffee.k12.ga.us,912.384.3187,912.383.0520,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,6382052,2019,638,Coweta County,2052,EASTSIDE ELEMENTARY SCHOOL,Coweta,E,PK-05,1225 Eastside School Rd,Senoia,GA,30276-3232,1225 Eastside School Rd,Senoia,30276-3232,Leigh,Munson,,leigh.munson@cowetaschools.org,770.599.6621,770.599.8530,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,6480498,2019,648,Douglas County,498,EASTSIDE ELEMENTARY SCHOOL,Douglas,E,PK-05,8266 Connally Dr,Douglasville,GA,30134-3841,8266 Connally Dr,Douglasville,30134-3841,Tim,Jenkins,,tim.jenkins@douglas.k12.ga.us,770.651.3800,770.651.3803,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,6650185,2019,665,Grady County,185,EASTSIDE ELEMENTARY SCHOOL,Grady,E,PK-05,1201 20th St NE,Cairo,GA,39828-3720,1201 20th St NE,Cairo,39828-3720,Chiquila,Wright,,c.wright@grady.k12.ga.us,229.377.8441,229.377.7816,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,7150274,2019,715,Polk County,274,EASTSIDE ELEMENTARY SCHOOL,Polk,E,PK-05,425 Prospect Rd,Rockmart,GA,30153-3530,425 Prospect Rd,Rockmart,30153-3530,Wesley,Cupp,,wcupp@polk.k12.ga.us,770.684.5335,770.684.1335,PERFECT
2017-18,Coffee County,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,44.7,16.6,37,7551052,2019,755,Whitfield County,1052,EASTSIDE ELEMENTARY SCHOOL,Whitfield,E,PK-05,102 Hill Rd,Dalton,GA,30721-6023,102 Hill Rd,Dalton,30721-6023,Ben,Hunt,,ben_hunt@whitfield.k12.ga.us,706.278.3074,706.226.9951,PERFECT
2017-18,Coffee County,GEORGE WASHINGTON CARVER FRESHMAN CAMPUS,Leaders,Not Applicable,1.0,1.0,100,6340308,2019,634,Coffee County,308,GEORGE WASHINGTON CARVER FRESHMAN CAMPUS,Coffee,H,09-10,1020 Gaskin Ave S,Douglas,GA,31533-4440,1020 Gaskin Ave S,Douglas,31533-4440,Abe,Morris,,abe.morris@coffee.k12.ga.us,912.384.1342,912.383.4160,PERFECT
2017-18,Coffee County,GEORGE WASHINGTON CARVER FRESHMAN CAMPUS,Teachers,Total,42.2,21.3,50,6340308,2019,634,Coffee County,308,GEORGE WASHINGTON CARVER FRESHMAN CAMPUS,Coffee,H,09-10,1020 Gaskin Ave S,Douglas,GA,31533-4440,1020 Gaskin Ave S,Douglas,31533-4440,Abe,Morris,,abe.morris@coffee.k12.ga.us,912.384.1342,912.383.4160,PERFECT
2017-18,Coffee County,INDIAN CREEK ELEMENTARY,Leaders,Not Applicable,2.0,1.0,50,6340100,2019,634,Coffee County,100,INDIAN CREEK ELEMENTARY,Coffee,E,PK-05,2033 Ga Highway 158 W,Douglas,GA,31535-2735,2033 Ga Highway 158 W,Douglas,31535-2735,Tamara,Morgan,Lynn,tamara.morgan@coffee.k12.ga.us,912.393.1300,912.393.3040,PERFECT
2017-18,Coffee County,INDIAN CREEK ELEMENTARY,Teachers,Total,45.5,11.5,25,6340100,2019,634,Coffee County,100,INDIAN CREEK ELEMENTARY,Coffee,E,PK-05,2033 Ga Highway 158 W,Douglas,GA,31535-2735,2033 Ga Highway 158 W,Douglas,31535-2735,Tamara,Morgan,Lynn,tamara.morgan@coffee.k12.ga.us,912.393.1300,912.393.3040,PERFECT
2017-18,Coffee County,NICHOLLS ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6340291,2019,634,Coffee County,291,NICHOLLS ELEMENTARY SCHOOL,Coffee,E,PK-05,704 van Streat Hwy,Nicholls,GA,31554,P.O. Box 368,Nicholls,31554,Lori,Bratcher,,lori.bratcher@coffee.k12.ga.us,912.345.2429,912.345.5455,PERFECT
2017-18,Coffee County,NICHOLLS ELEMENTARY SCHOOL,Teachers,Total,24.3,8.0,33,6340291,2019,634,Coffee County,291,NICHOLLS ELEMENTARY SCHOOL,Coffee,E,PK-05,704 van Streat Hwy,Nicholls,GA,31554,P.O. Box 368,Nicholls,31554,Lori,Bratcher,,lori.bratcher@coffee.k12.ga.us,912.345.2429,912.345.5455,PERFECT
2017-18,Coffee County,SATILLA ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6340182,2019,634,Coffee County,182,SATILLA ELEMENTARY SCHOOL,Coffee,E,PK-05,5325 Old Axson Rd,Douglas,GA,31535-3437,5325 Old Axson Rd,Douglas,31535-3437,Lee,Mobley,,lee.mobley@coffee.k12.ga.us,912.384.2602,912.383.5492,PERFECT
2017-18,Coffee County,SATILLA ELEMENTARY SCHOOL,Teachers,Total,39.0,11.0,28,6340182,2019,634,Coffee County,182,SATILLA ELEMENTARY SCHOOL,Coffee,E,PK-05,5325 Old Axson Rd,Douglas,GA,31535-3437,5325 Old Axson Rd,Douglas,31535-3437,Lee,Mobley,,lee.mobley@coffee.k12.ga.us,912.384.2602,912.383.5492,PERFECT
2017-18,Coffee County,WEST GREEN ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6343052,2019,634,Coffee County,3052,WEST GREEN ELEMENTARY SCHOOL,Coffee,E,PK-05,106 School Circle Rd,West Green,GA,31567-4080,106 School Circle Rd,West Green,31567-4080,Anne Marie,Peterson,,anne.peterson@coffee.k12.ga.us,912.384.2032,912.383.4166,PERFECT
2017-18,Coffee County,WEST GREEN ELEMENTARY SCHOOL,Teachers,Total,23.5,8.0,34,6343052,2019,634,Coffee County,3052,WEST GREEN ELEMENTARY SCHOOL,Coffee,E,PK-05,106 School Circle Rd,West Green,GA,31567-4080,106 School Circle Rd,West Green,31567-4080,Anne Marie,Peterson,,anne.peterson@coffee.k12.ga.us,912.384.2032,912.383.4166,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6345050,2019,634,Coffee County,5050,WESTSIDE ELEMENTARY SCHOOL,Coffee,E,PK-05,311 Westside Dr ,Douglas,GA,31533-3531,311 Westside Dr ,Douglas,31533-3531,Wendy,Jowers,,wendy.jowers@coffee.k12.ga.us,912.384.5506,912.383.7833,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6762058,2019,676,Houston County,2058,WESTSIDE ELEMENTARY SCHOOL,Houston,E,PK-05,201 N Pleasant Hill Rd,Warner Robins,GA,31093-3282,201 N Pleasant Hill Rd,Warner Robins,31093-3282,Cynthia,Hammond,,,478.929.7820,4789297122,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6920111,2019,692,Lowndes County,111,WESTSIDE ELEMENTARY SCHOOL,Lowndes,E,PK-05,2470 James Rd,Valdosta,GA,31601-7910,2470 James Rd,Valdosta,31601-7910,Elizabeth,Lind,,bethlind@lowndes.k12.ga.us,229.245.2289,,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,7150174,2019,715,Polk County,174,WESTSIDE ELEMENTARY SCHOOL,Polk,E,PK-05,51 Frank Lott Dr ,Cedartown,GA,30125-6079,51 Frank Lott Dr ,Cedartown,30125-6079,Laura,Little,,,770.748.0831,770.748.5859,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,7552054,2019,755,Whitfield County,2054,WESTSIDE ELEMENTARY SCHOOL,Whitfield,E,PK-05,1815 Utility Rd,Rocky Face,GA,30740-9412,1815 Utility Rd,Rocky Face,30740-9412,Tami,Dodd,,tdodd@whitfield.k12.ga.us,706.673.6531,706.673.5556,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,13.0,32,6345050,2019,634,Coffee County,5050,WESTSIDE ELEMENTARY SCHOOL,Coffee,E,PK-05,311 Westside Dr ,Douglas,GA,31533-3531,311 Westside Dr ,Douglas,31533-3531,Wendy,Jowers,,wendy.jowers@coffee.k12.ga.us,912.384.5506,912.383.7833,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,13.0,32,6762058,2019,676,Houston County,2058,WESTSIDE ELEMENTARY SCHOOL,Houston,E,PK-05,201 N Pleasant Hill Rd,Warner Robins,GA,31093-3282,201 N Pleasant Hill Rd,Warner Robins,31093-3282,Cynthia,Hammond,,,478.929.7820,4789297122,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,13.0,32,6920111,2019,692,Lowndes County,111,WESTSIDE ELEMENTARY SCHOOL,Lowndes,E,PK-05,2470 James Rd,Valdosta,GA,31601-7910,2470 James Rd,Valdosta,31601-7910,Elizabeth,Lind,,bethlind@lowndes.k12.ga.us,229.245.2289,,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,13.0,32,7150174,2019,715,Polk County,174,WESTSIDE ELEMENTARY SCHOOL,Polk,E,PK-05,51 Frank Lott Dr ,Cedartown,GA,30125-6079,51 Frank Lott Dr ,Cedartown,30125-6079,Laura,Little,,,770.748.0831,770.748.5859,PERFECT
2017-18,Coffee County,WESTSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,13.0,32,7552054,2019,755,Whitfield County,2054,WESTSIDE ELEMENTARY SCHOOL,Whitfield,E,PK-05,1815 Utility Rd,Rocky Face,GA,30740-9412,1815 Utility Rd,Rocky Face,30740-9412,Tami,Dodd,,tdodd@whitfield.k12.ga.us,706.673.6531,706.673.5556,PERFECT
2017-18,Coffee County,WIREGRASS REGIONAL COLLEGE AND CAREER ACADEMY,Leaders,Not Applicable,1.0,0.0,0,6340114,2019,634,Coffee County,114,WIREGRASS REGIONAL COLLEGE AND CAREER ACADEMY,Coffee,H,09-12,706 West Baker Highway,Douglas,GA,31533,706 West Baker Highway,Douglas,31533,Scott,Gillis,,Scott.Gillis@coffee.k12.ga.us,912.384.2086,,PERFECT
2017-18,Coffee County,WIREGRASS REGIONAL COLLEGE AND CAREER ACADEMY,Teachers,Total,16.2,5.0,31,6340114,2019,634,Coffee County,114,WIREGRASS REGIONAL COLLEGE AND CAREER ACADEMY,Coffee,H,09-12,706 West Baker Highway,Douglas,GA,31533,706 West Baker Highway,Douglas,31533,Scott,Gillis,,Scott.Gillis@coffee.k12.ga.us,912.384.2086,,PERFECT
2017-18,Colquitt County,CA GRAY JUNIOR HIGH SCHOOL,Leaders,High Poverty,4.0,1.0,25,6353052,2019,635,Colquitt County,3052,CA GRAY JUNIOR HIGH SCHOOL,Colquitt,M,08-09,812 11th Ave NW ,Moultrie,GA,31768-3010,812 11th Ave NW ,Moultrie,31768-3010,Federick,Smith,,ftsmith@colquitt.k12.ga.us,229.890.6189,229.890.6123,PERFECT
2017-18,Colquitt County,CA GRAY JUNIOR HIGH SCHOOL,Teachers,High Poverty,137.9,94.0,68,6353052,2019,635,Colquitt County,3052,CA GRAY JUNIOR HIGH SCHOOL,Colquitt,M,08-09,812 11th Ave NW ,Moultrie,GA,31768-3010,812 11th Ave NW ,Moultrie,31768-3010,Federick,Smith,,ftsmith@colquitt.k12.ga.us,229.890.6189,229.890.6123,PERFECT
2017-18,Colquitt County,CA GRAY JUNIOR HIGH SCHOOL,Teachers,Total,137.9,94.0,68,6353052,2019,635,Colquitt County,3052,CA GRAY JUNIOR HIGH SCHOOL,Colquitt,M,08-09,812 11th Ave NW ,Moultrie,GA,31768-3010,812 11th Ave NW ,Moultrie,31768-3010,Federick,Smith,,ftsmith@colquitt.k12.ga.us,229.890.6189,229.890.6123,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY ACHIEVEMENT CENTER,Leaders,High Poverty,1.0,0.0,0,6350112,2019,635,Colquitt County,112,COLQUITT COUNTY ACHIEVEMENT CENTER,Colquitt,H,08-12,1800 Park Ave SE,Moultrie,GA,31768-5134,1800 Park Ave SE,Moultrie,31768-5134,Darius,Dawson,,ddawson@colquitt.k12.ga.us,229.890.6197,,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY ACHIEVEMENT CENTER,Teachers,High Poverty,13.3,6.0,45,6350112,2019,635,Colquitt County,112,COLQUITT COUNTY ACHIEVEMENT CENTER,Colquitt,H,08-12,1800 Park Ave SE,Moultrie,GA,31768-5134,1800 Park Ave SE,Moultrie,31768-5134,Darius,Dawson,,ddawson@colquitt.k12.ga.us,229.890.6197,,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY ACHIEVEMENT CENTER,Teachers,Total,13.3,6.0,45,6350112,2019,635,Colquitt County,112,COLQUITT COUNTY ACHIEVEMENT CENTER,Colquitt,H,08-12,1800 Park Ave SE,Moultrie,GA,31768-5134,1800 Park Ave SE,Moultrie,31768-5134,Darius,Dawson,,ddawson@colquitt.k12.ga.us,229.890.6197,,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY HIGH SCHOOL,Leaders,High Poverty,7.0,2.0,29,6351554,2019,635,Colquitt County,1554,COLQUITT COUNTY HIGH SCHOOL,Colquitt,H,09-12,105 Darbyshire Road,Norman Park,GA,31771,105 Darbyshire Road,Norman Park,31771,Stephanie,Terrell,,sterrell@colquitt.k12.ga.us,229.890.6141,229.890.6166,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY HIGH SCHOOL,Teachers,High Poverty,203.1,133.7,66,6351554,2019,635,Colquitt County,1554,COLQUITT COUNTY HIGH SCHOOL,Colquitt,H,09-12,105 Darbyshire Road,Norman Park,GA,31771,105 Darbyshire Road,Norman Park,31771,Stephanie,Terrell,,sterrell@colquitt.k12.ga.us,229.890.6141,229.890.6166,PERFECT
2017-18,Colquitt County,COLQUITT COUNTY HIGH SCHOOL,Teachers,Total,203.1,133.7,66,6351554,2019,635,Colquitt County,1554,COLQUITT COUNTY HIGH SCHOOL,Colquitt,H,09-12,105 Darbyshire Road,Norman Park,GA,31771,105 Darbyshire Road,Norman Park,31771,Stephanie,Terrell,,sterrell@colquitt.k12.ga.us,229.890.6141,229.890.6166,PERFECT
2017-18,Colquitt County,COX ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,6354050,2019,635,Colquitt County,4050,COX ELEMENTARY SCHOOL,Colquitt,E,PK-05,1275 11th Ave SE ,Moultrie,GA,31768-6128,1275 11th Ave SE ,Moultrie,31768-6128,Jim,Horne,,jhorne@colquitt.k12.ga.us,229.890.6190,229.890.6126,PERFECT
2017-18,Colquitt County,COX ELEMENTARY SCHOOL,Teachers,High Poverty,54.0,34.0,63,6354050,2019,635,Colquitt County,4050,COX ELEMENTARY SCHOOL,Colquitt,E,PK-05,1275 11th Ave SE ,Moultrie,GA,31768-6128,1275 11th Ave SE ,Moultrie,31768-6128,Jim,Horne,,jhorne@colquitt.k12.ga.us,229.890.6190,229.890.6126,PERFECT
2017-18,Colquitt County,COX ELEMENTARY SCHOOL,Teachers,Total,54.0,34.0,63,6354050,2019,635,Colquitt County,4050,COX ELEMENTARY SCHOOL,Colquitt,E,PK-05,1275 11th Ave SE ,Moultrie,GA,31768-6128,1275 11th Ave SE ,Moultrie,31768-6128,Jim,Horne,,jhorne@colquitt.k12.ga.us,229.890.6190,229.890.6126,PERFECT
2017-18,Colquitt County,DOERUN ELEMENTARY SCHOOL,Leaders,High Poverty,1.5,0.5,33,6350178,2019,635,Colquitt County,178,DOERUN ELEMENTARY SCHOOL,Colquitt,E,PK-05,111 Mathis Ave,Doerun,GA,31744-5062,111 Mathis Ave,Doerun,31744-5062,Charles,Jones,,cjones@colquitt.k12.ga.us,229.782.5276,229.782.5945,PERFECT
2017-18,Colquitt County,DOERUN ELEMENTARY SCHOOL,Teachers,High Poverty,36.4,26.5,73,6350178,2019,635,Colquitt County,178,DOERUN ELEMENTARY SCHOOL,Colquitt,E,PK-05,111 Mathis Ave,Doerun,GA,31744-5062,111 Mathis Ave,Doerun,31744-5062,Charles,Jones,,cjones@colquitt.k12.ga.us,229.782.5276,229.782.5945,PERFECT
2017-18,Colquitt County,DOERUN ELEMENTARY SCHOOL,Teachers,Total,36.4,26.5,73,6350178,2019,635,Colquitt County,178,DOERUN ELEMENTARY SCHOOL,Colquitt,E,PK-05,111 Mathis Ave,Doerun,GA,31744-5062,111 Mathis Ave,Doerun,31744-5062,Charles,Jones,,cjones@colquitt.k12.ga.us,229.782.5276,229.782.5945,PERFECT
2017-18,Colquitt County,FUNSTON ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6352052,2019,635,Colquitt County,2052,FUNSTON ELEMENTARY SCHOOL,Colquitt,E,PK-05,137 North Academy Street,Funston,GA,31753,P.O. Box 40,Funston,31753,Ricky,Reynolds,,rreynold@colquitt.k12.ga.us,229.941.2626,229.941.5039,PERFECT
2017-18,Colquitt County,FUNSTON ELEMENTARY SCHOOL,Teachers,High Poverty,45.4,21.5,47,6352052,2019,635,Colquitt County,2052,FUNSTON ELEMENTARY SCHOOL,Colquitt,E,PK-05,137 North Academy Street,Funston,GA,31753,P.O. Box 40,Funston,31753,Ricky,Reynolds,,rreynold@colquitt.k12.ga.us,229.941.2626,229.941.5039,PERFECT
2017-18,Colquitt County,FUNSTON ELEMENTARY SCHOOL,Teachers,Total,45.4,21.5,47,6352052,2019,635,Colquitt County,2052,FUNSTON ELEMENTARY SCHOOL,Colquitt,E,PK-05,137 North Academy Street,Funston,GA,31753,P.O. Box 40,Funston,31753,Ricky,Reynolds,,rreynold@colquitt.k12.ga.us,229.941.2626,229.941.5039,PERFECT
2017-18,Colquitt County,HAMILTON ELEMENTARY SCHOOL,Leaders,High Poverty,1.5,0.5,33,6354052,2019,635,Colquitt County,4052,HAMILTON ELEMENTARY SCHOOL,Colquitt,E,PK-05,5110 Ga Highway 111,Hartsfield,GA,31756-2013,5110 Ga Highway 111,Hartsfield,31756-2013,Krista,Harrell,,krharrell@colquitt.k12.ga.us,229.941.5594,229.941.5818,PERFECT
2017-18,Colquitt County,HAMILTON ELEMENTARY SCHOOL,Teachers,High Poverty,33.5,21.0,63,6354052,2019,635,Colquitt County,4052,HAMILTON ELEMENTARY SCHOOL,Colquitt,E,PK-05,5110 Ga Highway 111,Hartsfield,GA,31756-2013,5110 Ga Highway 111,Hartsfield,31756-2013,Krista,Harrell,,krharrell@colquitt.k12.ga.us,229.941.5594,229.941.5818,PERFECT
