LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Crawford County,Crawford County- All Schools,Teachers,High Poverty,124.1,40.0,32,6390193,Crawford County High School,85
2017-18,Crawford County,Crawford County- All Schools,Teachers,Total,128.1,44.0,34,6390193,Crawford County High School,85
2017-18,Crisp County,Crisp County Elementary School,Leaders,High Poverty,2.0,1.0,50,6402052,Crisp County Elementary School,100
2017-18,Crisp County,Crisp County Elementary School,Teachers,High Poverty,40.0,14.0,35,6402052,Crisp County Elementary School,100
2017-18,Crisp County,Crisp County Elementary School,Teachers,Total,40.0,14.0,35,6402052,Crisp County Elementary School,100
2017-18,Crisp County,Crisp County High School,Leaders,High Poverty,3.5,0.0,0,6400196,Crisp County High School,100
2017-18,Crisp County,Crisp County High School,Teachers,High Poverty,66.7,21.5,32,6400196,Crisp County High School,100
2017-18,Crisp County,Crisp County High School,Teachers,Total,66.7,21.5,32,6400196,Crisp County High School,100
2017-18,Crisp County,Crisp County Middle School,Leaders,High Poverty,4.0,0.0,0,6400197,Crisp County Middle School,100
2017-18,Crisp County,Crisp County Middle School,Teachers,High Poverty,57.1,23.0,40,6400197,Crisp County Middle School,100
2017-18,Crisp County,Crisp County Middle School,Teachers,Total,57.1,23.0,40,6400197,Crisp County Middle School,100
2017-18,Crisp County,Crisp County Pre-K,Leaders,Low Poverty,1.0,0.0,0,6405050,Crisp County Pre-K,100
2017-18,Crisp County,Crisp County Pre-K,Teachers,Total,26.0,19.0,73,6405050,Crisp County Pre-K,100
2017-18,Crisp County,Crisp County Primary School,Leaders,High Poverty,3.0,2.0,67,6400115,Crisp County Primary School,100
2017-18,Crisp County,Crisp County Primary School,Teachers,High Poverty,85.5,19.0,22,6400115,Crisp County Primary School,100
2017-18,Crisp County,Crisp County Primary School,Teachers,Total,85.5,19.0,22,6400115,Crisp County Primary School,100
2017-18,Crisp County,Crisp County- All Schools,Leaders,High Poverty,12.5,3.0,24,6400196,Crisp County High School,83
2017-18,Crisp County,Crisp County- All Schools,Leaders,Low Poverty,1.0,0.0,0,6400196,Crisp County High School,83
2017-18,Crisp County,Crisp County- All Schools,Leaders,Total,14.5,3.0,21,6400196,Crisp County High School,83
2017-18,Crisp County,Crisp County- All Schools,Teachers,High Poverty,248.3,75.5,30,6400196,Crisp County High School,83
2017-18,Crisp County,Crisp County- All Schools,Teachers,Total,296.3,116.5,39,6400196,Crisp County High School,83
2017-18,Dade County,Dade County High School,Leaders,Not Applicable,2.8,1.8,64,6410195,Dade County High School,100
2017-18,Dade County,Dade County High School,Teachers,Total,50.0,24.5,49,6410195,Dade County High School,100
2017-18,Dade County,Dade County- All Schools,Leaders,Total,7.8,2.8,36,6410195,Dade County High School,83
2017-18,Dade County,Dade County- All Schools,Teachers,Total,164.4,59.9,36,6410195,Dade County High School,83
2017-18,Dade County,Dade Elementary School,Leaders,Not Applicable,2.0,0.0,0,6410101,Dade Elementary School,100
2017-18,Dade County,Dade Elementary School,Teachers,Total,55.0,13.0,24,6410101,Dade Elementary School,100
2017-18,Dade County,Dade Middle School,Leaders,Not Applicable,2.0,1.0,50,6410295,Dade Middle School,100
2017-18,Dade County,Dade Middle School,Teachers,Total,33.6,9.6,29,6410295,Dade Middle School,100
2017-18,Dade County,Davis Elementary School,Leaders,Not Applicable,1.0,0.0,0,6330388,Davis Elementary School,100
2017-18,Dade County,Davis Elementary School,Teachers,Total,24.5,11.5,47,6330388,Davis Elementary School,100
2017-18,Dalton City,Blue Ridge Elementary School,Leaders,Not Applicable,2.3,1.3,56,6360188,Blue Ridge Elementary School,100
2017-18,Dalton City,Blue Ridge Elementary School,Teachers,Total,63.0,37.0,59,6360188,Blue Ridge Elementary School,100
2017-18,Dalton City,Brookwood Elementary School,Leaders,Not Applicable,2.0,0.0,0,6360190,Brookwood Elementary School,100
2017-18,Dalton City,Brookwood Elementary School,Teachers,Total,65.5,30.0,46,6360190,Brookwood Elementary School,100
2017-18,Dalton City,City Park Elementary School,Leaders,Not Applicable,2.5,2.5,100,6720188,Park Elementary School,100
2017-18,Dalton City,City Park Elementary School,Teachers,Total,66.5,39.0,59,6720188,Park Elementary School,100
2017-18,Dalton City,Dalton City- All Schools,Leaders,Total,25.3,9.5,38,6240287,Charlton County High School,68
2017-18,Dalton City,Dalton City- All Schools,Teachers,Total,588.6,215.6,37,6240287,Charlton County High School,68
2017-18,Dalton City,Dalton High School,Leaders,Not Applicable,5.0,1.0,20,7724050,Dalton High School,100
2017-18,Dalton City,Dalton High School,Teachers,Total,114.9,32.0,28,7724050,Dalton High School,100
2017-18,Dalton City,Dalton Middle School,Leaders,Not Applicable,5.0,2.0,40,7720201,Dalton Middle School,100
2017-18,Dalton City,Dalton Middle School,Teachers,Total,137.0,57.0,42,7720201,Dalton Middle School,100
2017-18,Dalton City,Morris Innovative High School,Leaders,Not Applicable,2.0,1.0,50,7720110,Morris Innovative High School,100
2017-18,Dalton City,Morris Innovative High School,Teachers,Total,38.6,26.1,67,7720110,Morris Innovative High School,100
2017-18,Dalton City,Park Creek Elementary School,Leaders,Not Applicable,2.5,1.8,70,7720101,Park Creek Elementary School,100
2017-18,Dalton City,Park Creek Elementary School,Teachers,Total,66.5,26.0,39,7720101,Park Creek Elementary School,100
2017-18,Dalton City,Roan Elementary School,Leaders,Not Applicable,2.0,0.0,0,7721052,Roan Elementary School,100
2017-18,Dalton City,Roan Elementary School,Teachers,Total,50.5,18.0,36,7721052,Roan Elementary School,100
2017-18,Dalton City,Westwood Elementary School,Leaders,Not Applicable,2.0,0.0,0,7720173,Westwood Elementary School,100
2017-18,Dalton City,Westwood Elementary School,Teachers,Total,59.0,27.5,47,7720173,Westwood Elementary School,100
2017-18,Dawson County,Black's Mill Elementary School,Leaders,Not Applicable,2.0,1.0,50,6420199,Black's Mill Elementary School,100
2017-18,Dawson County,Black's Mill Elementary School,Teachers,Total,26.0,9.0,35,6420199,Black's Mill Elementary School,100
2017-18,Dawson County,Dawson County High School,Leaders,Low Poverty,3.9,2.0,51,6420198,Dawson County High School ,100
2017-18,Dawson County,Dawson County High School,Teachers,Low Poverty,68.6,38.2,56,6420198,Dawson County High School ,100
2017-18,Dawson County,Dawson County High School,Teachers,Total,68.6,38.2,56,6420198,Dawson County High School ,100
2017-18,Dawson County,Dawson County Junior High,Leaders,Low Poverty,2.0,2.0,100,6420109,Dawson County Junior High,100
2017-18,Dawson County,Dawson County Junior High,Teachers,Low Poverty,55.3,41.0,74,6420109,Dawson County Junior High,100
2017-18,Dawson County,Dawson County Junior High,Teachers,Total,55.3,41.0,74,6420109,Dawson County Junior High,100
2017-18,Dawson County,Dawson County Middle School,Leaders,Not Applicable,2.0,2.0,100,6420106,Dawson County Middle School,100
2017-18,Dawson County,Dawson County Middle School,Teachers,Total,38.3,13.0,34,6420106,Dawson County Middle School,100
2017-18,Dawson County,Dawson County- All Schools,Leaders,Low Poverty,5.9,4.0,68,6420198,Dawson County High School ,84
2017-18,Dawson County,Dawson County- All Schools,Leaders,Total,16.9,12.0,71,6420198,Dawson County High School ,84
2017-18,Dawson County,Dawson County- All Schools,Teachers,Low Poverty,104.3,57.7,55,6420198,Dawson County High School ,84
2017-18,Dawson County,Dawson County- All Schools,Teachers,Total,261.5,106.7,41,6420198,Dawson County High School ,84
2017-18,Dawson County,Kilough Elementary School,Leaders,Not Applicable,2.0,2.0,100,6420103,Kilough Elementary School,100
2017-18,Dawson County,Kilough Elementary School,Teachers,Total,29.0,13.0,45,6420103,Kilough Elementary School,100
2017-18,Dawson County,Riverview Elementary School,Leaders,Not Applicable,2.0,0.0,0,6420111,Riverview Elementary School,100
2017-18,Dawson County,Riverview Elementary School,Teachers,Total,31.3,11.0,35,6420111,Riverview Elementary School,100
2017-18,Dawson County,Robinson Elementary School,Leaders,Not Applicable,2.0,2.0,100,6420189,Robinson Elementary School,100
2017-18,Dawson County,Robinson Elementary School,Teachers,Total,36.0,8.0,22,6420189,Robinson Elementary School,100
2017-18,DeKalb County,Allgood Elementary School,Leaders,Not Applicable,2.0,1.0,50,6442050,Allgood Elementary School,100
2017-18,DeKalb County,Allgood Elementary School,Teachers,Total,47.0,28.0,60,6442050,Allgood Elementary School,100
2017-18,DeKalb County,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Leaders,Not Applicable,5.0,1.0,20,6440610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",100
2017-18,DeKalb County,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Teachers,Total,125.0,74.0,59,6440610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",100
2017-18,DeKalb County,Ashford Park Elementary School,Leaders,Low Poverty,2.0,1.0,50,6443050,Ashford Park Elementary School,100
2017-18,DeKalb County,Ashford Park Elementary School,Teachers,Low Poverty,49.7,24.0,48,6443050,Ashford Park Elementary School,100
2017-18,DeKalb County,Ashford Park Elementary School,Teachers,Total,49.7,24.0,48,6443050,Ashford Park Elementary School,100
2017-18,DeKalb County,Austin Elementary School,Leaders,Low Poverty,2.0,0.0,0,6440175,Austin Elementary School,100
2017-18,DeKalb County,Austin Elementary School,Teachers,Low Poverty,44.7,12.5,28,6440175,Austin Elementary School,100
2017-18,DeKalb County,Austin Elementary School,Teachers,Total,44.7,12.5,28,6440175,Austin Elementary School,100
2017-18,DeKalb County,Avondale Elementary School,Leaders,High Poverty,2.0,0.0,0,6445050,Avondale Elementary School,100
2017-18,DeKalb County,Avondale Elementary School,Teachers,High Poverty,46.3,21.0,45,6445050,Avondale Elementary School,100
2017-18,DeKalb County,Avondale Elementary School,Teachers,Total,46.3,21.0,45,6445050,Avondale Elementary School,100
2017-18,DeKalb County,Barack H. Obama Elementary Magnet School of Technology,Leaders,High Poverty,3.0,1.0,33,6441103,Barack H. Obama Elementary Magnet School of Technology,100
2017-18,DeKalb County,Barack H. Obama Elementary Magnet School of Technology,Teachers,High Poverty,58.5,23.0,39,6441103,Barack H. Obama Elementary Magnet School of Technology,100
2017-18,DeKalb County,Barack H. Obama Elementary Magnet School of Technology,Teachers,Total,58.5,23.0,39,6441103,Barack H. Obama Elementary Magnet School of Technology,100
2017-18,DeKalb County,Bob Mathis Elementary School,Leaders,High Poverty,2.0,1.0,50,6440475,Bob Mathis Elementary School,100
2017-18,DeKalb County,Bob Mathis Elementary School,Teachers,High Poverty,39.5,12.0,30,6440475,Bob Mathis Elementary School,100
2017-18,DeKalb County,Bob Mathis Elementary School,Teachers,Total,39.5,12.0,30,6440475,Bob Mathis Elementary School,100
2017-18,DeKalb County,Briar Vista Elementary School,Leaders,Not Applicable,2.0,1.0,50,6444051,Briar Vista Elementary School,100
2017-18,DeKalb County,Briar Vista Elementary School,Teachers,Total,52.5,31.5,60,6444051,Briar Vista Elementary School,100
2017-18,DeKalb County,Briarlake Elementary School,Leaders,Low Poverty,2.0,1.0,50,6443051,Briarlake Elementary School,100
2017-18,DeKalb County,Briarlake Elementary School,Teachers,Low Poverty,48.0,29.0,60,6443051,Briarlake Elementary School,100
2017-18,DeKalb County,Briarlake Elementary School,Teachers,Total,48.0,29.0,60,6443051,Briarlake Elementary School,100
2017-18,DeKalb County,Brockett Elementary School,Leaders,Not Applicable,2.0,0.0,0,6441052,Brockett Elementary School,100
2017-18,DeKalb County,Brockett Elementary School,Teachers,Total,44.7,21.5,48,6441052,Brockett Elementary School,100
2017-18,DeKalb County,Browns Mill Elementary School,Leaders,Not Applicable,2.0,0.0,0,6440191,Browns Mill Elementary School,100
2017-18,DeKalb County,Browns Mill Elementary School,Teachers,Total,42.0,20.3,48,6440191,Browns Mill Elementary School,100
2017-18,DeKalb County,Canby Lane Elementary School,Leaders,High Poverty,2.0,0.0,0,6111305,Lane Elementary School,100
2017-18,DeKalb County,Canby Lane Elementary School,Teachers,High Poverty,39.5,18.0,46,6111305,Lane Elementary School,100
2017-18,DeKalb County,Canby Lane Elementary School,Teachers,Total,39.5,18.0,46,6111305,Lane Elementary School,100
2017-18,DeKalb County,Cary Reynolds Elementary School,Leaders,Not Applicable,3.0,2.0,67,6442065,Cary Reynolds Elementary School,100
2017-18,DeKalb County,Cary Reynolds Elementary School,Teachers,Total,67.8,33.0,49,6442065,Cary Reynolds Elementary School,100
2017-18,DeKalb County,Cedar Grove Elementary School,Leaders,High Poverty,2.0,1.0,50,6440275,Cedar Grove Elementary School,100
2017-18,DeKalb County,Cedar Grove Elementary School,Teachers,High Poverty,47.2,22.0,47,6440275,Cedar Grove Elementary School,100
2017-18,DeKalb County,Cedar Grove Elementary School,Teachers,Total,47.2,22.0,47,6440275,Cedar Grove Elementary School,100
2017-18,DeKalb County,Cedar Grove High School,Leaders,High Poverty,4.0,0.0,0,6440172,Cedar Grove High School,100
2017-18,DeKalb County,Cedar Grove High School,Teachers,High Poverty,132.0,87.0,66,6440172,Cedar Grove High School,100
2017-18,DeKalb County,Cedar Grove High School,Teachers,Total,132.0,87.0,66,6440172,Cedar Grove High School,100
2017-18,DeKalb County,Cedar Grove Middle School,Leaders,High Poverty,4.0,0.0,0,6440200,Cedar Grove Middle School,100
2017-18,DeKalb County,Cedar Grove Middle School,Teachers,High Poverty,68.5,42.5,62,6440200,Cedar Grove Middle School,100
2017-18,DeKalb County,Cedar Grove Middle School,Teachers,Total,68.5,42.5,62,6440200,Cedar Grove Middle School,100
2017-18,DeKalb County,Chamblee Charter High School,Leaders,Low Poverty,6.0,3.0,50,6445052,Chamblee Charter High School,100
2017-18,DeKalb County,Chamblee Charter High School,Teachers,Low Poverty,193.0,129.0,67,6445052,Chamblee Charter High School,100
2017-18,DeKalb County,Chamblee Charter High School,Teachers,Total,193.0,129.0,67,6445052,Chamblee Charter High School,100
2017-18,DeKalb County,Chamblee Middle School,Leaders,Low Poverty,4.0,1.0,25,6380106,Lee Middle School,100
2017-18,DeKalb County,Chamblee Middle School,Teachers,Low Poverty,78.0,41.0,53,6380106,Lee Middle School,100
2017-18,DeKalb County,Chamblee Middle School,Teachers,Total,78.0,41.0,53,6380106,Lee Middle School,100
2017-18,DeKalb County,Chapel Hill Elementary School,Leaders,High Poverty,2.0,1.0,50,6441053,Chapel Hill Elementary School,100
2017-18,DeKalb County,Chapel Hill Elementary School,Teachers,High Poverty,45.3,22.0,49,6441053,Chapel Hill Elementary School,100
2017-18,DeKalb County,Chapel Hill Elementary School,Teachers,Total,45.3,22.0,49,6441053,Chapel Hill Elementary School,100
2017-18,DeKalb County,Chapel Hill Middle School,Leaders,Not Applicable,4.0,2.0,50,6440193,Chapel Hill Middle School,100
2017-18,DeKalb County,Chapel Hill Middle School,Teachers,Total,69.5,31.5,45,6440193,Chapel Hill Middle School,100
2017-18,DeKalb County,Chesnut Elementary School,Leaders,Low Poverty,2.0,0.0,0,6443053,Chesnut Elementary School,100
2017-18,DeKalb County,Chesnut Elementary School,Teachers,Low Poverty,48.5,22.0,45,6443053,Chesnut Elementary School,100
2017-18,DeKalb County,Chesnut Elementary School,Teachers,Total,48.5,22.0,45,6443053,Chesnut Elementary School,100
2017-18,DeKalb County,Clarkston High School,Leaders,High Poverty,5.0,0.0,0,6444053,Clarkston High School,100
2017-18,DeKalb County,Clarkston High School,Teachers,High Poverty,181.6,123.1,68,6444053,Clarkston High School,100
2017-18,DeKalb County,Clarkston High School,Teachers,Total,181.6,123.1,68,6444053,Clarkston High School,100
2017-18,DeKalb County,Columbia Elementary School,Leaders,High Poverty,2.0,1.0,50,6363052,North Columbia Elementary School,100
2017-18,DeKalb County,Columbia Elementary School,Teachers,High Poverty,42.2,13.0,31,6363052,North Columbia Elementary School,100
2017-18,DeKalb County,Columbia Elementary School,Teachers,Total,42.2,13.0,31,6363052,North Columbia Elementary School,100
2017-18,DeKalb County,Columbia High School,Leaders,High Poverty,5.0,2.0,40,6442054,Columbia High School,100
2017-18,DeKalb County,Columbia High School,Teachers,High Poverty,132.1,98.1,74,6442054,Columbia High School,100
2017-18,DeKalb County,Columbia High School,Teachers,Total,132.1,98.1,74,6442054,Columbia High School,100
2017-18,DeKalb County,Columbia Middle School,Leaders,High Poverty,4.0,1.0,25,6362050,Columbia Middle School,100
2017-18,DeKalb County,Columbia Middle School,Teachers,High Poverty,68.5,45.5,66,6362050,Columbia Middle School,100
